ID	Code
3796	1
3797	1
3798	3
3799	1
3800	3
3801	1
3802	1
3803	1
3804	3
3805	1
3806	3
3807	1
3808	1
3809	1
3810	1
3811	3
3812	1
3813	1
3814	1
3815	3
3816	1
3817	3
3818	3
3819	1
3820	1
3821	1
3822	1
3823	1
3824	3
3825	2
3826	2
3827	1
3828	1
3829	3
3830	3
3831	1
3832	3
3833	1
3834	1
3835	3
3836	1
3837	1
3838	3
3839	1
3840	1
3841	1
3842	3
3843	1
3844	1
3845	2
3846	1
3847	3
3848	3
3849	1
3850	1
3851	3
3852	2
3853	1
3854	1
3855	1
3856	1
3857	3
3858	1
3859	1
3860	1
3861	3
3862	1
3863	3
3864	3
3865	1
3866	1
3867	1
3868	1
3869	3
3870	1
3871	1
3872	3
3873	1
3874	1
3875	1
3876	1
3877	3
3878	3
3879	3
3880	1
3881	1
3882	2
3883	1
3884	1
3885	2
3886	3
3887	1
3888	3
3889	1
3890	3
3891	1
3892	1
3893	3
3894	2
3895	1
3896	1
3897	2
3898	3
3899	1
3900	1
3901	1
3902	1
3903	1
3904	1
3905	3
3906	1
3907	3
3908	1
3909	3
3910	3
3911	3
3912	3
3913	1
3914	1
3915	3
3916	1
3917	1
3918	1
3919	3
3920	1
3921	1
3922	1
3923	1
3924	1
3925	1
3926	2
3927	1
3928	2
3929	2
3930	2
3931	1
3932	1
3933	3
3934	1
3935	2
3936	3
3937	3
3938	3
3939	3
3940	1
3941	1
3942	1
3943	1
3944	3
3945	1
3946	3
3947	1
3948	1
3949	3
3950	1
3951	3
3952	1
3953	1
3954	1
3955	1
3956	1
3957	1
3958	3
3959	1
3960	1
3961	1
3962	1
3963	3
3964	1
3965	1
3966	3
3967	3
3968	2
3969	3
3970	1
3971	1
3972	3
3973	1
3974	1
3975	3
3976	1
3977	3
3978	3
3979	1
3980	3
3981	1
3982	1
3983	1
3984	3
3985	1
3986	1
3987	2
3988	1
3989	3
3990	3
3991	3
3992	1
3993	3
3994	1
3995	3
3996	1
3997	1
3998	1
3999	3
4000	3
4001	1
4002	3
4003	1
4004	1
4005	1
4006	3
4007	3
4008	3
4009	1
4010	3
4011	1
4012	1
4013	3
4014	1
4015	2
4016	1
4017	2
4018	2
4019	1
4020	1
4021	1
4022	1
4023	1
4024	1
4025	3
4026	1
4027	1
4028	1
4029	3
4030	3
4031	1
4032	1
4033	1
4034	1
4035	1
4036	3
4037	3
4038	3
4039	1
4040	1
4041	1
4042	2
4043	3
4044	3
4045	1
4046	1
4047	3
4048	3
4049	1
4050	1
4051	1
4052	1
4053	1
4054	1
4055	3
4056	1
4057	1
4058	1
4059	1
4060	1
4061	1
4062	3
4063	3
4064	3
4065	3
4066	3
4067	3
4068	1
4069	3
4070	3
4071	3
4072	1
4073	2
4074	1
4075	3
4076	1
4077	1
4078	1
4079	1
4080	1
4081	1
4082	2
4083	1
4084	2
4085	3
4086	1
4087	1
4088	1
4089	3
4090	1
4091	1
4092	1
4093	1
4094	1
4095	1
4096	3
4097	1
4098	1
4099	1
4100	1
4101	3
4102	1
4103	3
4104	3
4105	3
4106	1
4107	1
4108	3
4109	1
4110	3
4111	1
4112	1
4113	3
4114	3
4115	1
4116	1
4117	3
4118	3
4119	3
4120	1
4121	2
4122	3
4123	1
4124	1
4125	3
4126	1
4127	1
4128	1
4129	1
4130	3
4131	1
4132	1
4133	1
4134	1
4135	1
4136	2
4137	1
4138	3
4139	3
4140	3
4141	2
4142	1
4143	3
4144	1
4145	1
4146	1
4147	1
4148	1
4149	1
4150	1
4151	1
4152	3
4153	3
4154	3
4155	3
4156	3
4157	1
4158	1
4159	3
4160	1
4161	3
4162	3
4163	2
4164	1
4165	3
4166	3
4167	1
4168	3
4169	2
4170	1
4171	3
4172	1
4173	1
4174	1
4175	1
4176	1
4177	1
4178	1
4179	1
4180	1
4181	1
4182	1
4183	1
4184	1
4185	1
4186	3
4187	1
4188	3
4189	1
4190	1
4191	1
4192	1
4193	1
4194	3
4195	3
4196	1
4197	3
4198	2
4199	1
4200	1
4201	1
4202	1
4203	1
4204	3
4205	2
4206	3
4207	3
4208	3
4209	1
4210	1
4211	1
4212	1
4213	1
4214	3
4215	2
4216	3
4217	2
4218	1
4219	1
4220	3
4221	1
4222	1
4223	1
4224	1
4225	1
4226	1
4227	3
4228	3
4229	1
4230	2
4231	1
4232	3
4233	1
4234	2
4235	1
4236	1
4237	1
4238	3
4239	1
4240	3
4241	1
4242	1
4243	1
4244	1
4245	1
4246	1
4247	1
4248	1
4249	1
4250	3
4251	1
4252	3
4253	1
4254	1
4255	1
4256	1
4257	1
4258	1
4259	1
4260	3
4261	2
4262	1
4263	1
4264	3
4265	1
4266	1
4267	2
4268	1
4269	3
4270	1
4271	1
4272	3
4273	1
4274	2
4275	1
4276	1
4277	3
4278	1
4279	1
4280	1
4281	1
4282	1
4283	1
4284	1
4285	2
4286	3
4287	1
4288	1
4289	1
4290	1
4291	1
4292	3
4293	1
4294	3
4295	1
4296	1
4297	1
4298	1
4299	1
4300	1
4301	1
4302	3
4303	1
4304	3
4305	1
4306	1
4307	1
4308	1
4309	1
4310	3
4311	1
4312	1
4313	1
4314	1
4315	1
4316	1
4317	1
4318	1
4319	1
4320	3
4321	1
4322	1
4323	1
4324	1
4325	1
4326	1
4327	3
4328	3
4329	1
4330	3
4331	1
4332	1
4333	1
4334	1
4335	3
4336	1
4337	3
4338	1
4339	1
4340	1
4341	1
4342	1
4343	2
4344	3
4345	2
4346	1
4347	1
4348	3
4349	2
4350	1
4351	1
4352	1
4353	1
4354	3
4355	3
4356	1
4357	3
4358	1
4359	3
4360	1
4361	1
4362	3
4363	3
4364	1
4365	1
4366	1
4367	1
4368	3
4369	1
4370	3
4371	3
4372	1
4373	1
4374	1
4375	3
4376	3
4377	1
4378	1
4379	1
4380	1
4381	1
4382	1
4383	3
4384	1
4385	1
4386	1
4387	1
4388	1
4389	1
4390	3
4391	2
4392	1
4393	2
4394	1
4395	1
4396	1
4397	1
4398	1
4399	1
4400	1
4401	1
4402	3
4403	1
4404	1
4405	2
4406	3
4407	1
4408	2
4409	3
4410	1
4411	1
4412	1
4413	2
4414	1
4415	3
4416	2
4417	1
4418	3
4419	1
4420	1
4421	1
4422	2
4423	1
4424	1
4425	3
4426	3
4427	3
4428	3
4429	1
4430	1
4431	1
4432	3
4433	1
4434	1
4435	3
4436	3
4437	3
4438	2
4439	3
4440	3
4441	1
4442	2
4443	1
4444	3
4445	1
4446	3
4447	3
4448	1
4449	1
4450	1
4451	1
4452	1
4453	1
4454	1
4455	1
4456	1
4457	1
4458	1
4459	3
4460	3
4461	2
4462	2
4463	1
4464	1
4465	2
4466	1
4467	3
4468	3
4469	1
4470	1
4471	1
4472	3
4473	1
4474	1
4475	3
4476	1
4477	1
4478	3
4479	2
4480	3
4481	1
4482	3
4483	3
4484	2
4485	1
4486	1
4487	1
4488	1
4489	1
4490	1
4491	1
4492	1
4493	1
4494	1
4495	1
4496	1
4497	2
4498	3
4499	1
4500	1
4501	2
4502	1
4503	1
4504	1
4505	3
4506	1
4507	1
4508	3
4509	1
4510	2
4511	1
4512	3
4513	1
4514	3
4515	1
4516	1
4517	1
4518	3
4519	1
4520	1
4521	1
4522	1
4523	1
4524	3
4525	1
4526	1
4527	3
4528	1
4529	3
4530	1
4531	2
4532	3
4533	1
4534	1
4535	1
4536	1
4537	3
4538	3
4539	2
4540	2
4541	1
4542	3
4543	1
4544	1
4545	1
4546	1
4547	1
4548	1
4549	3
4550	3
4551	1
4552	2
4553	3
4554	3
4555	1
4556	3
4557	3
4558	2
4559	2
4560	1
4561	1
4562	1
4563	1
4564	1
4565	1
4566	3
4567	1
4568	1
4569	3
4570	1
4571	3
4572	1
4573	1
4574	2
4575	1
4576	1
4577	3
4578	1
4579	2
4580	1
4581	1
4582	1
4583	3
4584	1
4585	1
4586	3
4587	3
4588	1
4589	1
4590	1
4591	3
4592	1
4593	1
4594	1
4595	1
4596	1
4597	1
4598	3
4599	3
4600	1
4601	2
4602	3
4603	3
4604	1
4605	3
4606	3
4607	1
4608	1
4609	1
4610	1
4611	1
4612	1
4613	3
4614	1
4615	3
4616	3
4617	1
4618	3
4619	1
4620	1
4621	1
4622	3
4623	2
4624	1
4625	1
4626	1
4627	1
4628	3
4629	3
4630	3
4631	3
4632	1
4633	3
4634	1
4635	1
4636	1
4637	1
4638	3
4639	1
4640	1
4641	1
4642	1
4643	1
4644	1
4645	1
4646	1
4647	3
4648	1
4649	3
4650	1
4651	3
4652	1
4653	1
4654	1
4655	1
4656	1
4657	1
4658	1
4659	3
4660	3
4661	1
4662	1
4663	1
4664	1
4665	1
4666	1
4667	1
4668	1
4669	1
4670	1
4671	1
4672	1
4673	1
4674	2
4675	1
4676	1
4677	1
4678	1
4679	1
4680	1
4681	3
4682	1
4683	1
4684	1
4685	1
4686	1
4687	3
4688	3
4689	1
4690	3
4691	1
4692	3
4693	1
4694	1
4695	1
4696	1
4697	1
4698	1
4699	1
4700	3
4701	1
4702	1
4703	1
4704	3
4705	1
4706	3
4707	1
4708	1
4709	1
4710	3
4711	1
4712	1
4713	1
4714	1
4715	1
4716	1
4717	1
4718	1
4719	3
4720	1
4721	1
4722	1
4723	1
4724	1
4725	1
4726	1
4727	3
4728	3
4729	3
4730	2
4731	1
4732	1
4733	1
4734	1
4735	2
4736	2
4737	1
4738	1
4739	3
4740	3
4741	3
4742	2
4743	1
4744	1
4745	1
4746	1
4747	1
4748	2
4749	1
4750	1
4751	1
4752	3
4753	3
4754	1
4755	1
4756	3
4757	3
4758	1
4759	1
4760	3
4761	1
4762	3
4763	1
4764	3
4765	3
4766	1
4767	3
4768	1
4769	1
4770	1
4771	1
4772	1
4773	1
4774	1
4775	3
4776	1
4777	1
4778	1
4779	1
4780	3
4781	1
4782	1
4783	3
4784	1
4785	1
4786	3
4787	1
4788	1
4789	3
4790	3
4791	1
4792	1
4793	2
4794	3
4795	1
4796	2
4797	1
4798	3
4799	1
4800	2
4801	1
4802	1
4803	2
4804	1
4805	1
4806	2
4807	1
4808	3
4809	1
4810	1
4811	1
4812	1
4813	1
4814	1
4815	1
4816	3
4817	1
4818	1
4819	1
4820	1
4821	1
4822	1
4823	1
4824	2
4825	1
4826	1
4827	3
4828	3
4829	1
4830	1
4831	1
4832	1
4833	1
4834	3
4835	1
4836	1
4837	1
4838	1
4839	2
4840	3
4841	1
4842	1
4843	1
4844	1
4845	1
4846	3
4847	1
4848	3
4849	1
4850	2
4851	1
4852	1
4853	3
4854	1
4855	1
4856	1
4857	1
4858	1
4859	1
4860	1
4861	1
4862	1
4863	1
4864	1
4865	1
4866	3
4867	1
4868	1
4869	3
4870	1
4871	1
4872	3
4873	2
4874	1
4875	1
4876	3
4877	1
4878	1
4879	1
4880	1
4881	3
4882	1
4883	3
4884	1
4885	1
4886	2
4887	3
4888	3
4889	1
4890	1
4891	1
4892	1
4893	1
4894	1
4895	1
4896	1
4897	1
4898	3
4899	1
4900	3
4901	1
4902	1
4903	1
4904	1
4905	1
4906	1
4907	1
4908	1
4909	3
4910	1
4911	1
4912	3
4913	1
4914	1
4915	1
4916	3
4917	3
4918	1
4919	1
4920	1
4921	1
4922	2
4923	2
4924	1
4925	1
4926	1
4927	1
4928	1
4929	1
4930	1
4931	3
4932	1
4933	1
4934	2
4935	3
4936	1
4937	3
4938	3
4939	3
4940	1
4941	3
4942	1
4943	3
4944	3
4945	1
4946	1
4947	2
4948	1
4949	1
4950	1
4951	3
4952	1
4953	3
4954	1
4955	3
4956	1
4957	3
4958	1
4959	3
4960	1
4961	1
4962	1
4963	1
4964	1
4965	1
4966	3
4967	1
4968	1
4969	1
4970	3
4971	1
4972	1
4973	3
4974	1
4975	1
4976	2
4977	1
4978	1
4979	1
4980	1
4981	2
4982	1
4983	3
4984	1
4985	2
4986	1
4987	1
4988	1
4989	3
4990	1
4991	1
4992	1
4993	1
4994	2
4995	2
4996	3
4997	3
4998	1
4999	1
5000	1
5001	1
5002	1
5003	1
5004	3
5005	1
5006	1
5007	1
5008	1
5009	2
5010	3
5011	1
5012	3
5013	1
5014	1
5015	3
5016	1
5017	1
5018	1
5019	1
5020	1
5021	1
5022	1
5023	2
5024	1
5025	1
5026	2
5027	1
5028	2
5029	1
5030	1
5031	1
5032	3
5033	1
5034	1
5035	3
5036	3
5037	1
5038	1
5039	3
5040	3
5041	1
5042	1
5043	3
5044	2
5045	3
5046	3
5047	1
5048	1
5049	1
5050	2
5051	1
5052	1
5053	1
5054	3
5055	1
5056	3
5057	1
5058	1
5059	1
5060	2
5061	1
5062	1
5063	3
5064	1
5065	3
5066	3
5067	1
5068	2
5069	1
5070	1
5071	1
5072	1
5073	1
5074	1
5075	1
5076	1
5077	1
5078	1
5079	2
5080	1
5081	1
5082	3
5083	1
5084	1
5085	1
5086	1
5087	1
5088	1
5089	1
5090	1
5091	2
5092	1
5093	3
5094	3
5095	1
5096	1
5097	1
5098	1
5099	3
5100	3
5101	1
5102	1
5103	2
5104	1
5105	1
5106	1
5107	3
5108	1
5109	1
5110	1
5111	3
5112	1
5113	1
5114	1
5115	1
5116	1
5117	1
5118	1
5119	3
5120	3
5121	3
5122	1
5123	1
5124	3
5125	1
5126	1
5127	1
5128	3
5129	1
5130	1
5131	3
5132	2
5133	1
5134	3
5135	1
5136	1
5137	1
5138	3
5139	3
5140	3
5141	1
5142	3
5143	1
5144	1
5145	1
5146	1
5147	1
5148	1
5149	1
5150	1
5151	1
5152	1
5153	1
5154	2
5155	1
5156	1
5157	2
5158	1
5159	2
5160	1
5161	1
5162	1
5163	1
5164	1
5165	3
5166	3
5167	1
5168	1
5169	2
5170	3
5171	1
5172	1
5173	1
5174	1
5175	1
5176	1
5177	3
5178	1
5179	1
5180	1
5181	1
5182	1
5183	3
5184	1
5185	1
5186	3
5187	3
5188	2
5189	1
5190	3
5191	1
5192	1
5193	1
5194	1
5195	1
5196	1
5197	1
5198	1
5199	3
5200	1
5201	1
5202	3
5203	1
5204	3
5205	1
5206	1
5207	1
5208	3
5209	3
5210	3
5211	1
5212	1
5213	3
5214	1
5215	1
5216	3
5217	1
5218	1
5219	1
5220	3
5221	3
5222	3
5223	3
5224	1
5225	1
5226	1
5227	1
5228	3
5229	2
5230	1
5231	3
5232	1
5233	3
5234	3
5235	1
5236	1
5237	1
5238	1
5239	2
5240	1
5241	1
5242	2
5243	3
5244	3
5245	1
5246	1
5247	1
5248	1
5249	1
5250	3
5251	1
5252	3
5253	1
5254	1
5255	3
5256	3
5257	1
5258	1
5259	2
5260	3
5261	1
5262	3
5263	3
5264	1
5265	1
5266	1
5267	1
5268	1
5269	1
5270	1
5271	1
5272	1
5273	1
5274	1
5275	1
5276	1
5277	3
5278	1
5279	3
5280	1
5281	3
5282	3
5283	1
5284	1
5285	1
5286	3
5287	3
5288	1
5289	3
5290	1
5291	1
5292	3
5293	3
5294	1
5295	1
5296	1
5297	3
5298	2
5299	3
5300	3
5301	2
5302	3
5303	3
5304	1
5305	2
5306	1
5307	1
5308	1
5309	1
5310	1
5311	2
5312	1
5313	1
5314	3
5315	2
5316	1
5317	1
5318	1
5319	1
5320	3
5321	1
5322	3
5323	1
5324	1
5325	1
5326	1
5327	3
5328	1
5329	3
5330	2
5331	1
5332	1
5333	1
5334	1
5335	3
5336	1
5337	1
5338	1
5339	1
5340	3
5341	3
5342	1
5343	3
5344	1
5345	3
5346	1
5347	3
5348	1
5349	1
5350	1
5351	1
5352	2
5353	3
5354	1
5355	1
5356	1
5357	3
5358	1
5359	3
5360	2
5361	2
5362	1
5363	1
5364	1
5365	3
5366	1
5367	1
5368	1
5369	1
5370	1
5371	3
5372	3
5373	1
5374	1
5375	1
5376	1
5377	1
5378	1
5379	1
5380	3
5381	1
5382	1
5383	1
5384	3
5385	1
5386	1
5387	2
5388	3
5389	1
5390	1
5391	1
5392	3
5393	1
5394	1
5395	3
5396	1
5397	1
5398	3
5399	1
5400	2
5401	3
5402	1
5403	3
5404	3
5405	3
5406	1
5407	1
5408	1
5409	1
5410	2
5411	1
5412	1
5413	3
5414	3
5415	1
5416	1
5417	1
5418	3
5419	3
5420	1
5421	2
5422	1
5423	1
5424	3
5425	1
5426	1
5427	3
5428	1
5429	1
5430	1
5431	3
5432	3
5433	3
5434	1
5435	3
5436	3
5437	2
5438	1
5439	1
5440	1
5441	1
5442	2
5443	1
5444	3
5445	3
5446	1
5447	1
5448	3
5449	1
5450	1
5451	1
5452	3
5453	1
5454	3
5455	1
5456	1
5457	1
5458	1
5459	1
5460	1
5461	1
5462	1
5463	1
5464	1
5465	1
5466	1
5467	1
5468	1
5469	1
5470	1
5471	1
5472	1
5473	1
5474	1
5475	1
5476	1
5477	1
5478	3
5479	3
5480	1
5481	1
5482	3
5483	1
5484	3
5485	1
5486	2
5487	3
5488	1
5489	3
5490	1
5491	1
5492	3
5493	1
5494	1
5495	3
5496	1
5497	1
5498	1
5499	1
5500	1
5501	1
5502	1
5503	1
5504	1
5505	1
5506	3
5507	1
5508	1
5509	3
5510	1
5511	1
5512	3
5513	1
5514	3
5515	3
5516	3
5517	1
5518	1
5519	3
5520	1
5521	2
5522	1
5523	3
5524	1
5525	1
5526	1
5527	1
5528	1
5529	3
5530	2
5531	1
5532	3
5533	3
5534	3
5535	3
5536	3
5537	1
5538	3
5539	1
5540	1
5541	3
5542	3
5543	3
5544	3
5545	1
5546	1
5547	1
5548	2
5549	1
5550	1
5551	1
5552	1
5553	3
5554	1
5555	3
5556	1
5557	1
5558	2
5559	1
5560	1
5561	1
5562	3
5563	1
5564	3
5565	1
5566	1
5567	2
5568	1
5569	3
5570	1
5571	3
5572	1
5573	1
5574	3
5575	2
5576	3
5577	1
5578	1
5579	3
5580	1
5581	1
5582	3
5583	1
5584	1
5585	1
5586	3
5587	3
5588	2
5589	1
5590	2
5591	1
5592	3
5593	1
5594	1
5595	1
5596	3
5597	1
5598	1
5599	1
5600	1
5601	1
5602	1
5603	1
5604	1
5605	1
5606	1
5607	1
5608	1
5609	2
5610	1
5611	1
5612	2
5613	2
5614	2
5615	1
5616	1
5617	1
5618	1
5619	1
5620	1
5621	3
5622	1
5623	3
5624	3
5625	3
5626	1
5627	1
5628	3
5629	3
5630	1
5631	1
5632	1
5633	3
5634	1
5635	1
5636	1
5637	1
5638	1
5639	1
5640	3
5641	1
5642	1
5643	1
5644	1
5645	1
5646	1
5647	1
5648	1
5649	1
5650	1
5651	1
5652	1
5653	1
5654	1
5655	1
5656	1
5657	1
5658	1
5659	3
5660	1
5661	3
5662	1
5663	2
5664	3
5665	3
5666	3
5667	1
5668	1
5669	1
5670	3
5671	1
5672	3
5673	3
5674	1
5675	1
5676	3
5677	3
5678	2
5679	1
5680	1
5681	3
5682	3
5683	1
5684	1
5685	2
5686	1
5687	1
5688	2
5689	1
5690	3
5691	1
5692	3
5693	1
5694	2
5695	3
5696	1
5697	1
5698	3
5699	3
5700	3
5701	1
5702	3
5703	2
5704	3
5705	3
5706	3
5707	1
5708	3
5709	3
5710	1
5711	1
5712	1
5713	2
5714	1
5715	1
5716	1
5717	1
5718	1
5719	1
5720	3
5721	1
5722	2
5723	3
5724	3
5725	1
5726	1
5727	1
5728	3
5729	1
5730	1
5731	3
5732	1
5733	1
5734	1
5735	1
5736	1
5737	1
5738	3
5739	3
5740	1
5741	1
5742	3
5743	2
5744	3
5745	1
5746	1
5747	1
5748	1
5749	1
5750	2
5751	1
5752	2
5753	3
5754	1
5755	1
5756	1
5757	1
5758	3
5759	3
5760	1
5761	3
5762	2
5763	1
5764	1
5765	1
5766	1
5767	2
5768	2
5769	3
5770	1
5771	1
5772	1
5773	1
5774	3
5775	1
5776	1
5777	3
5778	3
5779	1
5780	1
5781	1
5782	2
5783	1
5784	1
5785	3
5786	1
5787	3
5788	1
5789	1
5790	1
5791	2
5792	3
5793	2
5794	1
5795	1
5796	1
5797	3
5798	3
5799	1
5800	3
5801	2
5802	3
5803	1
5804	1
5805	1
5806	1
5807	1
5808	1
5809	1
5810	2
5811	1
5812	1
5813	3
5814	1
5815	1
5816	1
5817	2
5818	1
5819	1
5820	2
5821	3
5822	3
5823	1
5824	1
5825	3
5826	3
5827	1
5828	2
5829	1
5830	1
5831	1
5832	1
5833	1
5834	1
5835	1
5836	3
5837	1
5838	1
5839	2
5840	1
5841	1
5842	2
5843	1
5844	1
5845	1
5846	1
5847	1
5848	1
5849	3
5850	3
5851	1
5852	1
5853	1
5854	3
5855	3
5856	3
5857	1
5858	3
5859	1
5860	3
5861	1
5862	1
5863	1
5864	1
5865	3
5866	1
5867	1
5868	1
5869	3
5870	1
5871	1
5872	2
5873	1
5874	3
5875	1
5876	3
5877	1
5878	1
5879	1
5880	1
5881	2
5882	1
5883	3
5884	1
5885	3
5886	2
5887	1
5888	1
5889	1
5890	1
5891	1
5892	1
5893	1
5894	1
5895	3
5896	3
5897	2
5898	3
5899	1
5900	1
5901	3
5902	3
5903	1
5904	3
5905	1
5906	1
5907	1
5908	1
5909	1
5910	1
5911	3
5912	1
5913	1
5914	1
5915	1
5916	3
5917	1
5918	1
5919	3
5920	3
5921	1
5922	1
5923	1
5924	1
5925	1
5926	1
5927	1
5928	1
5929	1
5930	3
5931	1
5932	1
5933	1
5934	1
5935	1
5936	1
5937	1
5938	3
5939	1
5940	2
5941	1
5942	1
5943	1
5944	3
5945	1
5946	2
5947	3
5948	1
5949	1
5950	3
5951	1
5952	1
5953	3
5954	1
5955	2
5956	2
5957	1
5958	2
5959	1
5960	3
5961	3
5962	1
5963	3
5964	1
5965	1
5966	1
5967	1
5968	1
5969	1
5970	3
5971	1
5972	1
5973	1
5974	2
5975	1
5976	1
5977	1
5978	1
5979	1
5980	3
5981	1
5982	1
5983	1
5984	1
5985	2
5986	2
5987	1
5988	1
5989	1
5990	3
5991	1
5992	3
5993	1
5994	1
5995	1
5996	3
5997	1
5998	3
5999	1
6000	1
6001	1
6002	1
6003	1
6004	2
6005	1
6006	1
6007	1
6008	3
6009	3
6010	3
6011	1
6012	1
6013	1
6014	1
6015	3
6016	1
6017	1
6018	1
6019	3
6020	1
6021	1
6022	2
6023	1
6024	1
6025	2
6026	1
6027	1
6028	1
6029	1
6030	3
6031	1
6032	1
6033	1
6034	1
6035	1
6036	3
6037	1
6038	1
6039	1
6040	1
6041	1
6042	3
6043	1
6044	2
6045	3
6046	1
6047	1
6048	1
6049	1
6050	1
6051	3
6052	1
6053	1
6054	1
6055	1
6056	3
6057	1
6058	1
6059	1
6060	3
6061	1
6062	3
6063	1
6064	2
6065	1
6066	1
6067	1
6068	1
6069	3
6070	2
6071	3
6072	3
6073	3
6074	1
6075	3
6076	3
6077	3
6078	3
6079	3
6080	1
6081	1
6082	1
6083	3
6084	3
6085	1
6086	1
6087	1
6088	1
6089	1
6090	2
6091	1
6092	1
6093	3
6094	1
6095	3
6096	1
6097	1
6098	3
6099	3
6100	1
6101	3
6102	3
6103	3
6104	1
6105	3
6106	2
6107	1
6108	1
6109	1
6110	3
6111	3
6112	1
6113	1
6114	3
6115	1
6116	1
6117	1
6118	1
6119	1
6120	1
6121	2
6122	1
6123	1
6124	3
6125	3
6126	2
6127	2
6128	1
6129	1
6130	1
6131	3
6132	3
6133	3
6134	1
6135	3
6136	3
6137	1
6138	3
6139	3
6140	1
6141	1
6142	1
6143	3
6144	1
6145	1
6146	1
6147	3
6148	1
6149	1
6150	3
6151	3
6152	2
6153	1
6154	1
6155	1
6156	1
6157	1
6158	1
6159	1
6160	1
6161	3
6162	1
6163	1
6164	3
6165	1
6166	3
6167	3
6168	1
6169	1
6170	1
6171	1
6172	1
6173	3
6174	1
6175	3
6176	1
6177	1
6178	1
6179	3
6180	1
6181	1
6182	1
6183	1
6184	1
6185	1
6186	1
6187	1
6188	3
6189	1
6190	1
6191	1
6192	3
6193	1
6194	2
6195	3
6196	3
6197	1
6198	1
6199	1
6200	3
6201	3
6202	3
6203	1
6204	3
6205	1
6206	1
6207	1
6208	1
6209	1
6210	1
6211	3
6212	1
6213	3
6214	1
6215	3
6216	1
6217	1
6218	2
6219	1
6220	2
6221	3
6222	1
6223	1
6224	1
6225	3
6226	1
6227	1
6228	2
6229	1
6230	1
6231	2
6232	1
6233	3
6234	1
6235	1
6236	1
6237	3
6238	1
6239	1
6240	1
6241	1
6242	1
6243	3
6244	1
6245	3
6246	1
6247	1
6248	3
6249	1
6250	1
6251	1
6252	1
6253	1
6254	1
6255	3
6256	3
6257	1
6258	1
6259	1
6260	3
6261	1
6262	3
6263	1
6264	1
6265	3
6266	1
6267	1
6268	1
6269	3
6270	1
6271	1
6272	1
6273	1
6274	1
6275	1
6276	1
6277	1
6278	3
6279	1
6280	1
6281	1
6282	3
6283	1
6284	3
6285	1
6286	1
6287	1
6288	3
6289	1
6290	3
6291	1
6292	1
6293	1
6294	3
6295	1
6296	3
6297	3
6298	1
6299	3
6300	3
6301	1
6302	3
6303	2
6304	3
6305	1
6306	1
6307	1
6308	1
6309	3
6310	1
6311	3
6312	1
6313	1
6314	1
6315	1
6316	1
6317	1
6318	1
6319	1
6320	3
6321	1
6322	1
6323	3
6324	1
6325	1
6326	1
6327	1
6328	1
6329	2
6330	3
6331	3
6332	1
6333	1
6334	1
6335	1
6336	1
6337	1
6338	1
6339	3
6340	1
6341	2
6342	1
6343	1
6344	3
6345	1
6346	3
6347	3
6348	2
6349	2
6350	3
6351	1
6352	1
6353	3
6354	3
6355	2
6356	1
6357	3
6358	2
6359	1
6360	3
6361	3
6362	1
6363	1
6364	3
6365	1
6366	1
6367	1
6368	3
6369	1
6370	1
6371	1
6372	2
6373	1
6374	1
6375	1
6376	2
6377	1
6378	3
6379	1
6380	1
6381	1
6382	1
6383	1
6384	1
6385	3
6386	1
6387	3
6388	3
6389	2
6390	1
6391	1
6392	1
6393	1
6394	1
6395	1
6396	3
6397	1
6398	1
6399	1
6400	3
6401	3
6402	2
6403	3
6404	1
6405	1
6406	3
6407	1
6408	3
6409	3
6410	1
6411	1
6412	1
6413	3
6414	3
6415	1
6416	3
6417	1
6418	3
6419	3
6420	1
6421	1
6422	1
6423	3
6424	3
6425	1
6426	1
6427	1
6428	1
6429	3
6430	1
6431	1
6432	3
6433	1
6434	1
6435	1
6436	1
6437	1
6438	3
6439	1
6440	1
6441	1
6442	1
6443	1
6444	1
6445	1
6446	1
6447	3
6448	1
6449	3
6450	3
6451	1
6452	2
6453	2
6454	1
6455	3
6456	1
6457	1
6458	2
6459	1
6460	1
6461	1
6462	3
6463	1
6464	1
6465	1
6466	1
6467	1
6468	1
6469	1
6470	3
6471	1
6472	3
6473	3
6474	1
6475	3
6476	1
6477	1
6478	1
6479	1
6480	2
6481	3
6482	1
6483	1
6484	3
6485	3
6486	1
6487	1
6488	1
6489	1
6490	1
6491	1
6492	1
6493	1
6494	1
6495	1
6496	1
6497	3
6498	1
6499	1
6500	1
6501	3
6502	1
6503	1
6504	1
6505	1
6506	1
6507	1
6508	1
6509	1
6510	3
6511	3
6512	2
6513	3
6514	1
6515	3
6516	1
6517	1
6518	1
6519	3
6520	2
6521	2
6522	1
6523	1
6524	1
6525	1
6526	1
6527	3
6528	1
6529	1
6530	1
6531	3
6532	2
6533	1
6534	3
6535	3
6536	1
6537	2
6538	3
6539	1
6540	2
6541	1
6542	1
6543	1
6544	3
6545	1
6546	1
6547	1
6548	1
6549	1
6550	1
6551	1
6552	3
6553	1
6554	1
6555	2
6556	3
6557	1
6558	1
6559	1
6560	1
6561	1
6562	3
6563	3
6564	1
6565	1
6566	1
6567	1
6568	1
6569	2
6570	1
6571	1
6572	1
6573	1
6574	3
6575	1
6576	1
6577	1
6578	1
6579	1
6580	1
6581	3
6582	1
6583	1
6584	1
6585	1
6586	1
6587	3
6588	1
6589	3
6590	1
6591	1
6592	3
6593	1
